path,filename,source_split,disk_class,label,phash,dup_group,split
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (695).jpg,gg (695).jpg,Training,glioma_tumor,glioma,10838262633908822919,451,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (696).jpg,gg (696).jpg,Training,glioma_tumor,glioma,14297027079282254742,448,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (697).jpg,gg (697).jpg,Training,glioma_tumor,glioma,14297027079278347166,448,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (698).jpg,gg (698).jpg,Training,glioma_tumor,glioma,14283510782787773043,452,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (699).jpg,gg (699).jpg,Training,glioma_tumor,glioma,14296739901340935795,453,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (7).jpg,gg (7).jpg,Training,glioma_tumor,glioma,9468317600472818638,454,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (70).jpg,gg (70).jpg,Training,glioma_tumor,glioma,10739742446169122913,446,val
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (700).jpg,gg (700).jpg,Training,glioma_tumor,glioma,14283284077368075827,455,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (701).jpg,gg (701).jpg,Training,glioma_tumor,glioma,14283284077368075379,455,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (702).jpg,gg (702).jpg,Training,glioma_tumor,glioma,14065917427545420391,456,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (703).jpg,gg (703).jpg,Training,glioma_tumor,glioma,14289421997818143340,418,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (704).jpg,gg (704).jpg,Training,glioma_tumor,glioma,10634806636846113586,457,test
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (705).jpg,gg (705).jpg,Training,glioma_tumor,glioma,10635088189135622962,458,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (706).jpg,gg (706).jpg,Training,glioma_tumor,glioma,13996113613034631212,459,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (707).jpg,gg (707).jpg,Training,glioma_tumor,glioma,13991610013394888744,460,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (708).jpg,gg (708).jpg,Training,glioma_tumor,glioma,13991610022250620000,461,test
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (709).jpg,gg (709).jpg,Training,glioma_tumor,glioma,9685059397640009417,462,test
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (71).jpg,gg (71).jpg,Training,glioma_tumor,glioma,10745090470693055585,446,val
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (710).jpg,gg (710).jpg,Training,glioma_tumor,glioma,9685059414953964353,463,cal
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (711).jpg,gg (711).jpg,Training,glioma_tumor,glioma,9685340821211459681,463,cal
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (712).jpg,gg (712).jpg,Training,glioma_tumor,glioma,10837963327370836067,464,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (713).jpg,gg (713).jpg,Training,glioma_tumor,glioma,13996131458619695154,465,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (714).jpg,gg (714).jpg,Training,glioma_tumor,glioma,13996131458887082288,465,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (715).jpg,gg (715).jpg,Training,glioma_tumor,glioma,13996109270822040721,466,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (716).jpg,gg (716).jpg,Training,glioma_tumor,glioma,13991605671186346161,466,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (717).jpg,gg (717).jpg,Training,glioma_tumor,glioma,13996109279470761168,467,val
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (718).jpg,gg (718).jpg,Training,glioma_tumor,glioma,13864946235501195939,468,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (719).jpg,gg (719).jpg,Training,glioma_tumor,glioma,13847213415046590690,469,test
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (72).jpg,gg (72).jpg,Training,glioma_tumor,glioma,10747130467454040163,470,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (720).jpg,gg (720).jpg,Training,glioma_tumor,glioma,13865227813220530402,469,test
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (721).jpg,gg (721).jpg,Training,glioma_tumor,glioma,13847213414657583282,471,val
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (722).jpg,gg (722).jpg,Training,glioma_tumor,glioma,13852908060190712851,472,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (723).jpg,gg (723).jpg,Training,glioma_tumor,glioma,13924965654230738051,472,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (724).jpg,gg (724).jpg,Training,glioma_tumor,glioma,15215743859078423750,473,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (725).jpg,gg (725).jpg,Training,glioma_tumor,glioma,13924336613504266659,474,val
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (726).jpg,gg (726).jpg,Training,glioma_tumor,glioma,9239532849363761122,475,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (727).jpg,gg (727).jpg,Training,glioma_tumor,glioma,13852274655663171974,476,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (728).jpg,gg (728).jpg,Training,glioma_tumor,glioma,14108228185403843736,406,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (729).jpg,gg (729).jpg,Training,glioma_tumor,glioma,9785049362226095162,477,test
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (73).jpg,gg (73).jpg,Training,glioma_tumor,glioma,10747693692285364321,470,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (730).jpg,gg (730).jpg,Training,glioma_tumor,glioma,9749020531912746298,477,test
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (731).jpg,gg (731).jpg,Training,glioma_tumor,glioma,9753524130481055290,477,test
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (732).jpg,gg (732).jpg,Training,glioma_tumor,glioma,9758025531086218810,477,test
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (733).jpg,gg (733).jpg,Training,glioma_tumor,glioma,14079166181613384219,478,test
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (734).jpg,gg (734).jpg,Training,glioma_tumor,glioma,14006809576448878106,479,test
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (735).jpg,gg (735).jpg,Training,glioma_tumor,glioma,14007108795009212568,480,val
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (736).jpg,gg (736).jpg,Training,glioma_tumor,glioma,14036382711863715122,481,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (737).jpg,gg (737).jpg,Training,glioma_tumor,glioma,9748950369317562258,482,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (738).jpg,gg (738).jpg,Training,glioma_tumor,glioma,10901869674634815442,482,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (739).jpg,gg (739).jpg,Training,glioma_tumor,glioma,10901940043393410842,482,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (74).jpg,gg (74).jpg,Training,glioma_tumor,glioma,10749382344812028201,38,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (740).jpg,gg (740).jpg,Training,glioma_tumor,glioma,9748948170042386331,482,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (741).jpg,gg (741).jpg,Training,glioma_tumor,glioma,14022588290791465780,483,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (742).jpg,gg (742).jpg,Training,glioma_tumor,glioma,14023714190698324786,483,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (743).jpg,gg (743).jpg,Training,glioma_tumor,glioma,14023714189624657714,483,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (744).jpg,gg (744).jpg,Training,glioma_tumor,glioma,14095208972221858672,484,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (745).jpg,gg (745).jpg,Training,glioma_tumor,glioma,14165575443440820333,485,val
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (746).jpg,gg (746).jpg,Training,glioma_tumor,glioma,14167264293032780845,485,val
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (747).jpg,gg (747).jpg,Training,glioma_tumor,glioma,14167268623569347725,486,val
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (748).jpg,gg (748).jpg,Training,glioma_tumor,glioma,14131798515626239180,487,test
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (749).jpg,gg (749).jpg,Training,glioma_tumor,glioma,14131798515634627684,487,test
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (75).jpg,gg (75).jpg,Training,glioma_tumor,glioma,10749311967211055457,488,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (750).jpg,gg (750).jpg,Training,glioma_tumor,glioma,14131798514627993646,487,test
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (751).jpg,gg (751).jpg,Training,glioma_tumor,glioma,14010469416787386904,489,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (752).jpg,gg (752).jpg,Training,glioma_tumor,glioma,14009343516880282170,489,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (753).jpg,gg (753).jpg,Training,glioma_tumor,glioma,14009904267810448155,489,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (754).jpg,gg (754).jpg,Training,glioma_tumor,glioma,10850993158513845860,325,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (755).jpg,gg (755).jpg,Training,glioma_tumor,glioma,14355341666912822370,490,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (756).jpg,gg (756).jpg,Training,glioma_tumor,glioma,14067114623638845794,491,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (757).jpg,gg (757).jpg,Training,glioma_tumor,glioma,13996109468655578145,492,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (758).jpg,gg (758).jpg,Training,glioma_tumor,glioma,13996127060774513697,492,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (759).jpg,gg (759).jpg,Training,glioma_tumor,glioma,13983461202291666996,493,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (76).jpg,gg (76).jpg,Training,glioma_tumor,glioma,10749101075976970537,38,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (760).jpg,gg (760).jpg,Training,glioma_tumor,glioma,14001473418692145204,494,test
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (761).jpg,gg (761).jpg,Training,glioma_tumor,glioma,13982896070497690674,495,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (762).jpg,gg (762).jpg,Training,glioma_tumor,glioma,10766481774615028326,496,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (763).jpg,gg (763).jpg,Training,glioma_tumor,glioma,10766481774615028326,496,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (764).jpg,gg (764).jpg,Training,glioma_tumor,glioma,10766486172661280807,496,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (765).jpg,gg (765).jpg,Training,glioma_tumor,glioma,13838785848190461284,497,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (766).jpg,gg (766).jpg,Training,glioma_tumor,glioma,13843290546257422624,498,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (767).jpg,gg (767).jpg,Training,glioma_tumor,glioma,13879319206106261600,499,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (768).jpg,gg (768).jpg,Training,glioma_tumor,glioma,13879319214693050417,499,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (769).jpg,gg (769).jpg,Training,glioma_tumor,glioma,13879301622513295409,499,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (77).jpg,gg (77).jpg,Training,glioma_tumor,glioma,10740867855612406057,38,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (770).jpg,gg (770).jpg,Training,glioma_tumor,glioma,13879020216254030881,499,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (771).jpg,gg (771).jpg,Training,glioma_tumor,glioma,13879085912075281469,500,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (772).jpg,gg (772).jpg,Training,glioma_tumor,glioma,9676053134012920888,501,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (773).jpg,gg (773).jpg,Training,glioma_tumor,glioma,9676333500908976180,502,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (774).jpg,gg (774).jpg,Training,glioma_tumor,glioma,10829255142929741872,502,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (775).jpg,gg (775).jpg,Training,glioma_tumor,glioma,9676333612552745013,503,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (776).jpg,gg (776).jpg,Training,glioma_tumor,glioma,9788694930588479589,504,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (777).jpg,gg (777).jpg,Training,glioma_tumor,glioma,9788690601277928033,505,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (778).jpg,gg (778).jpg,Training,glioma_tumor,glioma,9788688367895228979,506,val
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (779).jpg,gg (779).jpg,Training,glioma_tumor,glioma,9716631804649452083,506,val
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (78).jpg,gg (78).jpg,Training,glioma_tumor,glioma,10739812195604914473,38,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (780).jpg,gg (780).jpg,Training,glioma_tumor,glioma,9716632354271064627,506,val
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (781).jpg,gg (781).jpg,Training,glioma_tumor,glioma,13852907940135051557,507,test
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (782).jpg,gg (782).jpg,Training,glioma_tumor,glioma,13852925532253988132,507,test
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (783).jpg,gg (783).jpg,Training,glioma_tumor,glioma,13852907944361863136,508,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (784).jpg,gg (784).jpg,Training,glioma_tumor,glioma,13996972554899698656,509,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (785).jpg,gg (785).jpg,Training,glioma_tumor,glioma,13996968169873421282,510,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (786).jpg,gg (786).jpg,Training,glioma_tumor,glioma,13991903269291898598,511,test
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (787).jpg,gg (787).jpg,Training,glioma_tumor,glioma,14068182975179535302,512,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (788).jpg,gg (788).jpg,Training,glioma_tumor,glioma,14131022877958694053,513,test
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (789).jpg,gg (789).jpg,Training,glioma_tumor,glioma,14127574775201097909,514,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (79).jpg,gg (79).jpg,Training,glioma_tumor,glioma,10739746224907757665,38,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (790).jpg,gg (790).jpg,Training,glioma_tumor,glioma,14127574775134251189,514,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (791).jpg,gg (791).jpg,Training,glioma_tumor,glioma,9592520563799434164,515,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (792).jpg,gg (792).jpg,Training,glioma_tumor,glioma,9592239084657797030,516,cal
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (793).jpg,gg (793).jpg,Training,glioma_tumor,glioma,9519337409287120548,513,test
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (794).jpg,gg (794).jpg,Training,glioma_tumor,glioma,10896592206817617558,517,val
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (795).jpg,gg (795).jpg,Training,glioma_tumor,glioma,10896594406985901202,588,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (796).jpg,gg (796).jpg,Training,glioma_tumor,glioma,9601246013195494626,518,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (797).jpg,gg (797).jpg,Training,glioma_tumor,glioma,9592238814074578534,519,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (798).jpg,gg (798).jpg,Training,glioma_tumor,glioma,9592238814066189669,519,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (799).jpg,gg (799).jpg,Training,glioma_tumor,glioma,9600120183211434277,520,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (8).jpg,gg (8).jpg,Training,glioma_tumor,glioma,10621245701814051726,1,test
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (80).jpg,gg (80).jpg,Training,glioma_tumor,glioma,10739746224907772200,38,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (800).jpg,gg (800).jpg,Training,glioma_tumor,glioma,9592221050354032945,521,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (801).jpg,gg (801).jpg,Training,glioma_tumor,glioma,9592221320676977953,522,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (802).jpg,gg (802).jpg,Training,glioma_tumor,glioma,9591112944488376613,1444,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (803).jpg,gg (803).jpg,Training,glioma_tumor,glioma,10838261754649273230,523,cal
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (804).jpg,gg (804).jpg,Training,glioma_tumor,glioma,9685335302240039822,523,cal
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (805).jpg,gg (805).jpg,Training,glioma_tumor,glioma,9685335302242136966,523,cal
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (806).jpg,gg (806).jpg,Training,glioma_tumor,glioma,9685335302242202054,523,cal
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (807).jpg,gg (807).jpg,Training,glioma_tumor,glioma,9685337501263344071,523,cal
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (808).jpg,gg (808).jpg,Training,glioma_tumor,glioma,14297027113772937351,524,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (809).jpg,gg (809).jpg,Training,glioma_tumor,glioma,9591042993167065449,525,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (81).jpg,gg (81).jpg,Training,glioma_tumor,glioma,10739746293606408520,38,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (810).jpg,gg (810).jpg,Training,glioma_tumor,glioma,9591113048647119209,526,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (811).jpg,gg (811).jpg,Training,glioma_tumor,glioma,9591113499617534305,527,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (812).jpg,gg (812).jpg,Training,glioma_tumor,glioma,9592239124379083105,527,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (813).jpg,gg (813).jpg,Training,glioma_tumor,glioma,13996406096011605234,528,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (814).jpg,gg (814).jpg,Training,glioma_tumor,glioma,13987122575933908071,529,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (815).jpg,gg (815).jpg,Training,glioma_tumor,glioma,13987122472871470182,529,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (816).jpg,gg (816).jpg,Training,glioma_tumor,glioma,13987107079708554342,529,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (817).jpg,gg (817).jpg,Training,glioma_tumor,glioma,13987106667391693924,529,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (818).jpg,gg (818).jpg,Training,glioma_tumor,glioma,10910313305738699447,530,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (819).jpg,gg (819).jpg,Training,glioma_tumor,glioma,10910313855226143671,530,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (82).jpg,gg (82).jpg,Training,glioma_tumor,glioma,10739746285049897289,38,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (820).jpg,gg (820).jpg,Training,glioma_tumor,glioma,10850975085291660897,531,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (821).jpg,gg (821).jpg,Training,glioma_tumor,glioma,10923032679329588833,531,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (822).jpg,gg (822).jpg,Training,glioma_tumor,glioma,10921906719360329315,532,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (823).jpg,gg (823).jpg,Training,glioma_tumor,glioma,11426310968580552230,533,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (824).jpg,gg (824).jpg,Training,glioma_tumor,glioma,11428281314871383654,534,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (825).jpg,gg (825).jpg,Training,glioma_tumor,glioma,9756603961176565306,535,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (826).jpg,gg (826).jpg,Training,glioma_tumor,glioma,9684493578928681064,536,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (83).jpg,gg (83).jpg,Training,glioma_tumor,glioma,10757725443355849000,537,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (84).jpg,gg (84).jpg,Training,glioma_tumor,glioma,10685667845029259576,538,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (85).jpg,gg (85).jpg,Training,glioma_tumor,glioma,10685667639684508769,539,val
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (86).jpg,gg (86).jpg,Training,glioma_tumor,glioma,10680350706346713443,5,cal
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (87).jpg,gg (87).jpg,Training,glioma_tumor,glioma,10770954625533225320,540,train
/kaggle/input/datasets/sartajbhuvaji/brain-tumor-classification-mri/Training/glioma_tumor/gg (88).jpg,gg (88).jpg,Training,glioma_tumor,glioma,10761982881194582372,541,val
